YPH,Tmin,Tmax,RH830,RH1430,RF,Rday,S,Sday,W,S830,S1430,Sm,ETo,clud,Kc,erf,Tphoto,Tnicto
602.05,15.56666667,25.66666667,90.66666667,80,695.9,32,4.603333333,75,1.35199875,16.35388148,16.56287037,0.889115556,91.33776617,2.113056785,105.0384311,556.8,23.14166667,18.09166667
618.89,10.83333333,28.13333333,86.33333333,66.33333333,15.6,3,6.703333333,88,1.32384375,12.94028519,13.13574074,0.783680833,105.3872842,0.721655361,121.1953769,12.8,23.80833333,15.15833333
633.43,16.56666667,28.2,87,76,301,20,4.56,84,1.33688625,11.91495926,12.10398148,0.799077222,106.7161573,1.586453101,122.7235809,240,25.29166667,19.475
539.68,17.3,22.13333333,91.66666667,87,3452.4,81,0.403333333,16,1.32724125,16.36654074,16.5625,0.896635556,63.82593604,4.10513761,73.39982645,2761.6,20.925,18.50833333
635.9,14.93333333,24.86666667,87.33333333,83.66666667,907.1,46,3.946666667,71,1.3076325,15.68355926,15.8862037,0.884579167,87.30923558,2.058494264,100.4056209,725.6,22.38333333,17.41666667
607.48,10.46666667,27.66666667,83.33333333,75,18.8,5,6.85,88,1.28976,12.48015185,12.66861111,0.810397222,105.621126,0.731363339,121.4642949,15.2,23.36666667,14.76666667
636.54,14.56666667,28.83333333,84.66666667,75.66666667,316,32,5.25,89,1.31779875,10.90515926,11.08555556,0.793631111,114.5817187,1.020197548,131.7689765,252.8,25.26666667,18.13333333
665.66,17.1,23.66666667,90,85,2689,83,1.4,46,1.32463875,14.91916667,15.10814815,0.863968333,73.30281208,3.420744459,84.29823389,2151.2,22.025,18.74166667
550.5,16.16666667,25.33333333,91.66666667,81.66666667,791,58,2.833333333,79,1.36036875,16.06701852,16.27064815,0.895832222,79.10640601,2.252088699,90.97236691,632.8,23.04166667,18.45833333
590.54,11.63333333,27.1,89.33333333,63,58,9,5.956666667,88,1.34400375,13.97181111,14.17296296,0.80761,97.48693034,0.816328488,112.1099699,46.4,23.23333333,15.5
689.85,15.43333333,27.86666667,88.33333333,73.33333333,641.8,30,4.58,86,1.34676375,11.89687407,12.09092593,0.770658889,105.0011708,1.253600131,120.7513464,513.6,24.75833333,18.54166667
